epoch,batch,train_loss,train_accuracy
27.0,3591.0,0.3769862,0.90625
27.0,3592.0,0.18240242,0.9375
27.0,3593.0,0.3912599,0.875
27.0,3594.0,0.5565815,0.8125
27.0,3595.0,0.37822896,0.90625
27.0,3596.0,0.4927783,0.875
27.0,3597.0,0.50593245,0.84375
27.0,3598.0,0.29944134,0.90625
27.0,3599.0,0.29945874,0.90625
27.0,3600.0,0.18486723,0.96875
27.0,3601.0,0.09242898,1.0
27.0,3602.0,0.32463384,0.90625
27.0,3603.0,0.5136758,0.875
27.0,3604.0,0.28450754,0.90625
27.0,3605.0,0.39494225,0.875
27.0,3606.0,0.38421708,0.875
27.0,3607.0,0.40693292,0.84375
27.0,3608.0,0.19449987,0.9375
27.0,3609.0,0.36196098,0.9375
27.0,3610.0,0.35599905,0.9375
27.0,3611.0,0.27696183,0.875
27.0,3612.0,0.50281256,0.84375
27.0,3613.0,0.31245887,0.90625
27.0,3614.0,0.6211342,0.8125
27.0,3615.0,0.549719,0.8125
27.0,3616.0,0.23651826,0.90625
27.0,3617.0,0.5369142,0.8125
27.0,3618.0,0.48543122,0.84375
27.0,3619.0,0.2796989,0.9375
27.0,3620.0,0.42846555,0.875
27.0,3621.0,0.73425245,0.71875
27.0,3622.0,0.1995464,0.9375
27.0,3623.0,0.46929097,0.84375
27.0,3624.0,0.37448186,0.84375
27.0,3625.0,0.27534267,0.90625
27.0,3626.0,0.37830245,0.9375
27.0,3627.0,0.50733584,0.875
27.0,3628.0,0.34216374,0.84375
27.0,3629.0,0.39312217,0.90625
27.0,3630.0,0.6339439,0.78125
27.0,3631.0,0.52572036,0.84375
27.0,3632.0,0.36606815,0.875
27.0,3633.0,0.5319193,0.875
27.0,3634.0,0.3980016,0.875
27.0,3635.0,0.33101493,0.875
27.0,3636.0,0.40184307,0.875
27.0,3637.0,0.20170188,0.96875
27.0,3638.0,0.412048,0.84375
27.0,3639.0,0.52632266,0.875
27.0,3640.0,0.5693126,0.8125
27.0,3641.0,0.4213072,0.84375
27.0,3642.0,0.3799759,0.90625
27.0,3643.0,0.28735393,0.96875
27.0,3644.0,0.46829715,0.84375
27.0,3645.0,0.55539095,0.875
27.0,3646.0,0.37302592,0.90625
27.0,3647.0,0.31815606,0.90625
27.0,3648.0,0.4057609,0.84375
27.0,3649.0,0.5266964,0.84375
27.0,3650.0,0.68496984,0.8125
27.0,3651.0,0.3314,0.9375
27.0,3652.0,0.25876516,0.9375
27.0,3653.0,0.3667212,0.90625
27.0,3654.0,0.31270283,0.875
27.0,3655.0,0.65346056,0.8125
27.0,3656.0,0.5694533,0.84375
27.0,3657.0,0.550687,0.8125
27.0,3658.0,0.43277276,0.84375
27.0,3659.0,0.18240397,0.9375
27.0,3660.0,0.35225627,0.90625
27.0,3661.0,0.4113573,0.84375
27.0,3662.0,0.20803277,0.90625
27.0,3663.0,0.93515,0.75
27.0,3664.0,0.2323149,0.90625
27.0,3665.0,0.47806492,0.875
27.0,3666.0,0.18549196,0.96875
27.0,3667.0,0.5117169,0.78125
27.0,3668.0,0.4642683,0.90625
27.0,3669.0,0.4237711,0.9375
27.0,3670.0,0.84695023,0.78125
27.0,3671.0,0.26178187,0.90625
27.0,3672.0,0.3977271,0.90625
27.0,3673.0,0.41181928,0.90625
27.0,3674.0,0.41580892,0.78125
27.0,3675.0,0.44353187,0.9375
27.0,3676.0,0.4356568,0.875
27.0,3677.0,0.33957124,0.90625
27.0,3678.0,0.32095024,0.90625
27.0,3679.0,0.20223176,0.96875
27.0,3680.0,0.37064865,0.875
27.0,3681.0,0.33981323,0.96875
27.0,3682.0,0.30344006,0.90625
27.0,3683.0,0.24493532,0.96875
27.0,3684.0,0.28311178,0.9375
27.0,3685.0,0.4635737,0.84375
27.0,3686.0,0.3217486,0.90625
27.0,3687.0,0.45412177,0.84375
27.0,3688.0,0.4300959,0.84375
27.0,3689.0,0.37245956,0.90625
27.0,3690.0,0.55765164,0.9375
27.0,3691.0,0.5189963,0.90625
27.0,3692.0,0.717251,0.78125
27.0,3693.0,0.33687216,0.875
27.0,3694.0,0.46467474,0.90625
27.0,3695.0,0.33336073,0.90625
27.0,3696.0,0.32291076,0.9375
27.0,3697.0,0.42385632,0.8125
27.0,3698.0,0.38628036,0.90625
27.0,3699.0,0.552679,0.8695652173913043
28.0,3700.0,0.71034604,0.8125
28.0,3701.0,0.14513648,0.96875
28.0,3702.0,0.4440434,0.875
28.0,3703.0,0.39931527,0.875
28.0,3704.0,0.25936195,0.90625
28.0,3705.0,0.53408444,0.875
28.0,3706.0,0.27883014,0.875
28.0,3707.0,0.2043083,0.9375
28.0,3708.0,0.32712007,0.9375
28.0,3709.0,0.10327149,0.96875
28.0,3710.0,1.0270183,0.75
28.0,3711.0,0.62320995,0.71875
28.0,3712.0,0.42937523,0.90625
28.0,3713.0,0.20467916,0.96875
28.0,3714.0,0.4916097,0.875
28.0,3715.0,0.5297638,0.75
28.0,3716.0,0.19689731,0.96875
28.0,3717.0,0.7605662,0.78125
28.0,3718.0,0.18767893,0.96875
28.0,3719.0,0.3077243,0.84375
28.0,3720.0,0.3678505,0.84375
28.0,3721.0,0.3246373,0.9375
28.0,3722.0,0.21081941,0.96875
28.0,3723.0,0.158688,0.96875
28.0,3724.0,0.23799956,0.9375
28.0,3725.0,0.77655846,0.71875
28.0,3726.0,0.25592765,0.96875
28.0,3727.0,0.31705952,0.875
28.0,3728.0,0.4597173,0.78125
28.0,3729.0,0.45484754,0.84375
28.0,3730.0,0.43821463,0.875
28.0,3731.0,0.32549733,0.90625
28.0,3732.0,0.47229084,0.84375
28.0,3733.0,0.30258256,0.90625
28.0,3734.0,0.31012282,0.875
28.0,3735.0,0.39336532,0.875
28.0,3736.0,0.22593252,0.90625
28.0,3737.0,0.354312,0.90625
28.0,3738.0,0.3845373,0.875
28.0,3739.0,0.22366607,0.96875
28.0,3740.0,0.4951005,0.875
28.0,3741.0,0.46347138,0.84375
28.0,3742.0,0.37930527,0.90625
28.0,3743.0,0.29021168,0.875
28.0,3744.0,0.47146752,0.875
28.0,3745.0,0.19141115,0.96875
28.0,3746.0,0.43802488,0.84375
28.0,3747.0,0.36285865,0.90625
28.0,3748.0,0.36494264,0.9375
28.0,3749.0,0.3588037,0.84375
28.0,3750.0,0.55519813,0.8125
28.0,3751.0,0.46506867,0.84375
28.0,3752.0,0.36499125,0.90625
28.0,3753.0,0.40861887,0.84375
28.0,3754.0,0.50691897,0.875
28.0,3755.0,0.7205831,0.78125
28.0,3756.0,0.21516126,0.90625
28.0,3757.0,0.4608305,0.8125
28.0,3758.0,0.3780962,0.9375
28.0,3759.0,0.3159118,0.84375
28.0,3760.0,0.13247919,0.96875
28.0,3761.0,0.38413253,0.84375
28.0,3762.0,0.14148283,0.96875
28.0,3763.0,0.3940146,0.875
28.0,3764.0,0.6556685,0.84375
28.0,3765.0,0.376522,0.90625
28.0,3766.0,0.5074568,0.875
28.0,3767.0,0.16764672,0.96875
28.0,3768.0,0.6404722,0.78125
28.0,3769.0,0.6202418,0.75
28.0,3770.0,0.2622196,0.90625
28.0,3771.0,0.5208293,0.78125
28.0,3772.0,0.48625156,0.84375
28.0,3773.0,0.5036041,0.875
28.0,3774.0,0.4435381,0.8125
28.0,3775.0,0.3504309,0.84375
28.0,3776.0,0.33399218,0.90625
28.0,3777.0,0.45832455,0.875
28.0,3778.0,0.76200163,0.78125
28.0,3779.0,0.36872247,0.84375
28.0,3780.0,0.7542041,0.71875
28.0,3781.0,0.36616883,0.9375
28.0,3782.0,0.33340594,0.875
28.0,3783.0,0.22393543,0.9375
28.0,3784.0,0.32193908,0.9375
28.0,3785.0,0.35648474,0.875
28.0,3786.0,0.49309254,0.90625
28.0,3787.0,0.5019841,0.84375
28.0,3788.0,0.372925,0.8125
28.0,3789.0,0.115763545,1.0
28.0,3790.0,0.31825718,0.875
28.0,3791.0,0.5661171,0.84375
28.0,3792.0,0.38182747,0.90625
28.0,3793.0,0.29551896,0.875
28.0,3794.0,0.3111612,0.875
28.0,3795.0,0.27055022,0.9375
28.0,3796.0,0.2070975,0.96875
28.0,3797.0,0.5062522,0.84375
28.0,3798.0,0.50482124,0.90625
28.0,3799.0,0.22247209,0.9375
28.0,3800.0,0.37906918,0.90625
28.0,3801.0,0.43692005,0.9375
28.0,3802.0,0.57661754,0.75
28.0,3803.0,0.4321562,0.84375
28.0,3804.0,0.5717678,0.8125
28.0,3805.0,0.5598543,0.8125
28.0,3806.0,0.53114724,0.75
28.0,3807.0,0.37159145,0.90625
28.0,3808.0,0.22634633,0.90625
28.0,3809.0,0.351127,0.9375
28.0,3810.0,0.21039127,0.96875
28.0,3811.0,0.45205846,0.875
28.0,3812.0,0.42602804,0.78125
28.0,3813.0,0.47711807,0.84375
28.0,3814.0,0.17682238,0.9375
28.0,3815.0,0.33814764,0.875
28.0,3816.0,0.25514412,0.90625
28.0,3817.0,0.3035983,0.90625
28.0,3818.0,0.41664568,0.84375
28.0,3819.0,0.19361475,0.9375
28.0,3820.0,0.58717984,0.75
28.0,3821.0,0.31767544,0.90625
28.0,3822.0,0.5585993,0.84375
28.0,3823.0,0.18927425,0.96875
28.0,3824.0,0.49837077,0.8125
28.0,3825.0,0.4335607,0.875
28.0,3826.0,0.20548855,0.9375
28.0,3827.0,0.3622822,0.9375
28.0,3828.0,0.49895054,0.875
28.0,3829.0,0.36484107,0.9375
28.0,3830.0,0.58413386,0.75
28.0,3831.0,0.48681828,0.84375
28.0,3832.0,0.2564195,0.9375
28.0,3833.0,0.22329251,0.9375
28.0,3834.0,0.38987297,0.84375
28.0,3835.0,0.296362,0.84375
28.0,3836.0,0.6217051,0.8260869565217391
29.0,3837.0,0.34545958,0.90625
29.0,3838.0,0.37651423,0.84375
29.0,3839.0,0.3444343,0.875
29.0,3840.0,0.362699,0.875
29.0,3841.0,0.43778878,0.875
29.0,3842.0,0.25995716,0.875
29.0,3843.0,0.44165757,0.84375
29.0,3844.0,0.21230462,0.9375
29.0,3845.0,0.58278304,0.8125
29.0,3846.0,0.46019635,0.875
29.0,3847.0,0.29229373,0.875
29.0,3848.0,0.13824342,0.9375
29.0,3849.0,1.0471553,0.75
29.0,3850.0,0.28712103,0.8125
29.0,3851.0,0.4888085,0.84375
29.0,3852.0,0.22231896,0.9375
29.0,3853.0,0.6992004,0.75
29.0,3854.0,0.41642383,0.84375
29.0,3855.0,0.63465124,0.78125
29.0,3856.0,0.7134444,0.75
29.0,3857.0,0.25411054,0.90625
29.0,3858.0,0.34021607,0.78125
29.0,3859.0,0.49766225,0.875
29.0,3860.0,0.4726444,0.8125
29.0,3861.0,0.36455423,0.8125
29.0,3862.0,0.4200919,0.875
29.0,3863.0,0.41315192,0.875
29.0,3864.0,0.37800223,0.875
29.0,3865.0,0.20251267,0.96875
29.0,3866.0,0.42378342,0.875
29.0,3867.0,0.43951988,0.90625
29.0,3868.0,0.52182525,0.8125
29.0,3869.0,0.1723241,0.96875
29.0,3870.0,0.32980418,0.875
29.0,3871.0,0.5896172,0.78125
29.0,3872.0,0.48825538,0.875
29.0,3873.0,0.43958464,0.875
29.0,3874.0,0.39743668,0.875
29.0,3875.0,0.28079793,0.90625
29.0,3876.0,0.2523917,0.90625
29.0,3877.0,0.34790197,0.875
29.0,3878.0,0.28995714,0.90625
29.0,3879.0,0.25329578,0.96875
29.0,3880.0,0.28531292,0.90625
29.0,3881.0,0.17510498,0.96875
29.0,3882.0,0.50069433,0.875
29.0,3883.0,0.46373647,0.8125
29.0,3884.0,0.5974879,0.71875
29.0,3885.0,0.16851659,0.9375
29.0,3886.0,0.62856454,0.84375
29.0,3887.0,0.58867425,0.8125
29.0,3888.0,0.33923233,0.875
29.0,3889.0,0.602886,0.84375
29.0,3890.0,0.61519676,0.78125
29.0,3891.0,0.6058434,0.875
29.0,3892.0,0.39293125,0.875
29.0,3893.0,0.43879956,0.8125
29.0,3894.0,0.37181,0.875
29.0,3895.0,0.60770506,0.8125
29.0,3896.0,0.44718555,0.90625
29.0,3897.0,0.17128213,0.96875
29.0,3898.0,0.56416667,0.8125
29.0,3899.0,0.35691103,0.875
29.0,3900.0,0.686644,0.875
29.0,3901.0,0.52155787,0.8125
29.0,3902.0,0.25266823,0.9375
29.0,3903.0,0.6100922,0.8125
29.0,3904.0,0.2074251,0.9375
29.0,3905.0,0.5070572,0.84375
29.0,3906.0,0.25942597,0.90625
29.0,3907.0,0.40440544,0.84375
29.0,3908.0,0.31550103,0.84375
29.0,3909.0,0.27232847,0.875
29.0,3910.0,0.36650524,0.875
29.0,3911.0,0.52054137,0.8125
29.0,3912.0,0.43427208,0.8125
29.0,3913.0,0.33940783,0.875
29.0,3914.0,0.45397395,0.8125
29.0,3915.0,0.3781398,0.90625
29.0,3916.0,0.399302,0.875
29.0,3917.0,0.12798429,0.96875
29.0,3918.0,0.6546646,0.75
29.0,3919.0,0.44123834,0.8125
29.0,3920.0,0.33255625,0.90625
29.0,3921.0,0.39181492,0.90625
29.0,3922.0,0.209878,0.96875
29.0,3923.0,0.50587857,0.84375
29.0,3924.0,0.3698844,0.875
29.0,3925.0,0.25431845,0.9375
29.0,3926.0,0.5142209,0.875
29.0,3927.0,0.20932496,0.90625
29.0,3928.0,0.24585104,0.9375
29.0,3929.0,0.21620263,0.96875
29.0,3930.0,0.48509294,0.90625
29.0,3931.0,0.45716754,0.875
29.0,3932.0,0.31673595,0.9375
29.0,3933.0,0.38068968,0.9375
29.0,3934.0,0.4169595,0.875
29.0,3935.0,0.501208,0.78125
29.0,3936.0,0.5483912,0.84375
29.0,3937.0,0.34242412,0.90625
29.0,3938.0,0.30812344,0.90625
29.0,3939.0,0.49040443,0.90625
29.0,3940.0,0.6812505,0.78125
29.0,3941.0,0.42550507,0.8125
29.0,3942.0,0.32994753,0.9375
29.0,3943.0,0.3845081,0.90625
29.0,3944.0,0.18307614,0.90625
29.0,3945.0,0.19040954,0.96875
29.0,3946.0,0.11922037,0.96875
29.0,3947.0,0.41906506,0.875
29.0,3948.0,0.43861204,0.84375
29.0,3949.0,0.42170402,0.78125
29.0,3950.0,0.25975427,0.90625
29.0,3951.0,0.52463585,0.90625
29.0,3952.0,0.33280802,0.84375
29.0,3953.0,0.6815918,0.84375
29.0,3954.0,0.19418386,0.9375
29.0,3955.0,0.33939996,0.84375
29.0,3956.0,0.74094045,0.8125
29.0,3957.0,0.13843909,0.96875
29.0,3958.0,0.5771644,0.78125
29.0,3959.0,0.39886424,0.90625
29.0,3960.0,0.5410098,0.84375
29.0,3961.0,0.20734881,0.9375
29.0,3962.0,0.71643955,0.71875
29.0,3963.0,0.33114544,0.84375
29.0,3964.0,0.46598807,0.875
29.0,3965.0,0.7921458,0.78125
29.0,3966.0,0.32129678,0.875
29.0,3967.0,0.32020697,0.96875
29.0,3968.0,0.5472105,0.875
29.0,3969.0,0.3211663,0.90625
29.0,3970.0,0.36066666,0.90625
29.0,3971.0,0.6606157,0.90625
29.0,3972.0,0.47746015,0.84375
29.0,3973.0,0.2793906,0.9130434782608695
30.0,3974.0,0.5534007,0.90625
30.0,3975.0,0.46776676,0.875
30.0,3976.0,0.31882498,0.84375
30.0,3977.0,0.45347008,0.84375
30.0,3978.0,0.24651399,0.9375
30.0,3979.0,0.23473673,0.9375
30.0,3980.0,0.35663247,0.875
30.0,3981.0,0.4578532,0.875
30.0,3982.0,0.4623931,0.78125
30.0,3983.0,0.38296592,0.84375
30.0,3984.0,0.52339643,0.8125
30.0,3985.0,0.5026663,0.875
30.0,3986.0,0.29090667,0.9375
30.0,3987.0,0.53445464,0.8125
30.0,3988.0,0.49244732,0.875
30.0,3989.0,0.3958124,0.84375
30.0,3990.0,0.48461387,0.84375
30.0,3991.0,0.52414376,0.78125
30.0,3992.0,0.4726652,0.90625
30.0,3993.0,0.2421194,0.90625
30.0,3994.0,0.33850098,0.9375
30.0,3995.0,0.44946474,0.84375
30.0,3996.0,0.38305166,0.84375
30.0,3997.0,0.39828518,0.84375
30.0,3998.0,0.07848525,1.0
30.0,3999.0,0.34915322,0.84375
30.0,4000.0,0.5042355,0.84375
30.0,4001.0,0.49166176,0.8125
30.0,4002.0,0.33184376,0.90625
30.0,4003.0,0.18616736,0.96875
30.0,4004.0,0.63832545,0.71875
30.0,4005.0,0.5591846,0.8125
30.0,4006.0,0.28678074,0.875
30.0,4007.0,0.28612062,0.90625
30.0,4008.0,0.38678968,0.875
30.0,4009.0,0.307048,0.9375
30.0,4010.0,0.24104123,0.96875
30.0,4011.0,0.3245321,0.84375
30.0,4012.0,0.43576393,0.8125
30.0,4013.0,0.3206712,0.84375
30.0,4014.0,0.5285173,0.84375
30.0,4015.0,0.31828097,0.90625
30.0,4016.0,0.23931125,0.96875
30.0,4017.0,0.34434396,0.875
30.0,4018.0,0.5890991,0.875
30.0,4019.0,0.33994713,0.90625
30.0,4020.0,0.31999823,0.90625
30.0,4021.0,0.21658516,0.90625
30.0,4022.0,0.4734102,0.84375
30.0,4023.0,0.43580532,0.875
30.0,4024.0,0.37112498,0.90625
30.0,4025.0,0.27806836,0.9375
30.0,4026.0,0.3478045,0.90625
30.0,4027.0,0.43392012,0.84375
30.0,4028.0,0.61512,0.78125
30.0,4029.0,0.38604677,0.875
30.0,4030.0,0.32204288,0.90625
30.0,4031.0,0.5106518,0.75
30.0,4032.0,0.21115172,0.96875
30.0,4033.0,0.34277737,0.90625
30.0,4034.0,0.325994,0.90625
30.0,4035.0,0.45658445,0.875
30.0,4036.0,0.19538791,0.90625
30.0,4037.0,0.50670546,0.8125
30.0,4038.0,0.39136067,0.875
30.0,4039.0,0.48009184,0.90625
30.0,4040.0,0.83803946,0.75
30.0,4041.0,0.69300056,0.8125
30.0,4042.0,0.35704482,0.90625
30.0,4043.0,0.6558228,0.71875
30.0,4044.0,0.66059965,0.78125
30.0,4045.0,0.43836814,0.90625
30.0,4046.0,0.3596669,0.90625
30.0,4047.0,0.42211187,0.875
30.0,4048.0,0.39715162,0.875
30.0,4049.0,0.36860624,0.9375
30.0,4050.0,0.14223984,0.96875
30.0,4051.0,0.21617119,0.9375
30.0,4052.0,0.5487665,0.75
30.0,4053.0,0.31030828,0.90625
30.0,4054.0,0.47259566,0.90625
30.0,4055.0,0.5989365,0.8125
30.0,4056.0,0.2336743,0.96875
30.0,4057.0,0.31054905,0.90625
30.0,4058.0,0.36363938,0.84375
30.0,4059.0,0.37552303,0.8125
30.0,4060.0,0.2917785,0.84375
30.0,4061.0,0.44816464,0.90625
30.0,4062.0,0.25378245,0.9375
30.0,4063.0,0.49717504,0.875
30.0,4064.0,0.6632099,0.75
30.0,4065.0,0.491373,0.78125
30.0,4066.0,0.1811023,0.9375
30.0,4067.0,0.3223765,0.9375
30.0,4068.0,0.23311177,0.9375
30.0,4069.0,0.19684216,0.9375
30.0,4070.0,0.2556355,0.96875
30.0,4071.0,0.31294462,0.84375
30.0,4072.0,0.2955658,0.875
30.0,4073.0,0.19368632,0.90625
30.0,4074.0,0.34955156,0.90625
30.0,4075.0,0.33374885,0.875
30.0,4076.0,0.39062274,0.90625
30.0,4077.0,0.5544068,0.875
30.0,4078.0,0.3036046,0.9375
30.0,4079.0,0.28345087,0.90625
30.0,4080.0,0.23641254,0.9375
30.0,4081.0,0.45170242,0.875
30.0,4082.0,0.50272346,0.8125
30.0,4083.0,0.2697439,0.90625
30.0,4084.0,0.3307998,0.90625
30.0,4085.0,0.37836936,0.8125
30.0,4086.0,0.23591156,0.9375
30.0,4087.0,0.5293821,0.84375
30.0,4088.0,0.7216245,0.6875
30.0,4089.0,0.22528884,0.9375
30.0,4090.0,0.18557614,0.90625
30.0,4091.0,0.42913294,0.875
30.0,4092.0,0.20552559,0.9375
30.0,4093.0,0.752539,0.78125
30.0,4094.0,0.34532294,0.875
30.0,4095.0,0.47383344,0.78125
30.0,4096.0,0.35525125,0.90625
30.0,4097.0,0.36233306,0.875
30.0,4098.0,0.5026313,0.8125
30.0,4099.0,0.48310906,0.8125
30.0,4100.0,0.3998286,0.90625
30.0,4101.0,0.5378931,0.75
30.0,4102.0,0.349437,0.875
30.0,4103.0,0.15581384,0.96875
30.0,4104.0,0.18532637,0.9375
30.0,4105.0,0.4731916,0.875
30.0,4106.0,0.2848466,0.9375
30.0,4107.0,0.4631392,0.78125
30.0,4108.0,0.23059642,0.9375
30.0,4109.0,0.19885208,0.9375
30.0,4110.0,0.35769027,0.9565217391304348
